id,concerned_user_id,status,timer_duration,topic,reader_name,is_dropoff,created_at,updated_at
750,283,WRAP_UP,841,general,Oracle_1,False,2024-03-25T19:20:51,2024-03-25T19:34:52
751,662,SESSION_END,1458,career,Oracle_3,False,2025-03-22T19:04:25,2025-03-22T19:28:43
752,245,WRAP_UP,1301,relationship,Oracle_5,False,2024-06-24T21:36:49,2024-06-24T21:58:30
753,717,WRAP_UP,1101,self-growth,Oracle_4,False,2024-07-27T08:51:30,2024-07-27T09:09:51
754,211,WRAP_UP,1333,career,Oracle_3,False,2025-05-09T16:39:42,2025-05-09T17:01:55
755,723,SESSION_END,916,general,Oracle_4,False,2025-04-28T05:07:35,2025-04-28T05:22:51
756,757,SESSION_END,1032,family,Oracle_3,False,2024-05-12T05:21:54,2024-05-12T05:39:06
757,698,COUNSELLING,911,relationship,Oracle_4,True,2024-01-10T21:23:39,2024-01-10T21:38:50
758,439,COUNSELLING,1091,family,Oracle_1,True,2024-07-23T22:11:18,2024-07-23T22:29:29
759,175,SESSION_END,401,self-growth,Oracle_1,False,2025-03-28T22:52:08,2025-03-28T22:58:49
760,501,SESSION_END,845,career,Oracle_5,False,2024-01-14T12:11:18,2024-01-14T12:25:23
761,697,SESSION_END,910,family,Oracle_3,False,2024-03-18T15:59:40,2024-03-18T16:14:50
762,824,WRAP_UP,494,self-growth,Oracle_5,False,2024-09-29T11:01:57,2024-09-29T11:10:11
763,264,WRAP_UP,477,self-growth,Oracle_3,False,2024-08-21T21:32:42,2024-08-21T21:40:39
764,913,WRAP_UP,816,general,Oracle_3,False,2024-03-28T14:01:07,2024-03-28T14:14:43
765,703,SESSION_END,843,general,Oracle_2,False,2024-06-20T01:51:43,2024-06-20T02:05:46
766,366,COUNSELLING,1124,anxiety,Oracle_4,True,2025-03-24T14:56:59,2025-03-24T15:15:43
767,369,SESSION_END,1311,career,Oracle_3,False,2024-03-24T19:59:30,2024-03-24T20:21:21
768,899,WRAP_UP,746,self-growth,Oracle_2,False,2025-02-13T06:15:22,2025-02-13T06:27:48
769,272,WRAP_UP,678,self-growth,Oracle_3,False,2024-08-02T13:37:11,2024-08-02T13:48:29
770,196,WRAP_UP,1151,relationship,Oracle_1,False,2025-04-20T15:21:22,2025-04-20T15:40:33
771,444,WRAP_UP,833,anxiety,Oracle_2,False,2025-01-22T12:40:25,2025-01-22T12:54:18
772,478,COUNSELLING,1353,self-growth,Oracle_5,True,2024-08-13T01:55:25,2024-08-13T02:17:58
773,572,COUNSELLING,767,self-growth,Oracle_1,True,2024-08-16T22:06:16,2024-08-16T22:19:03
774,465,SESSION_END,1026,relationship,Oracle_4,False,2024-02-11T07:35:40,2024-02-11T07:52:46
775,314,SESSION_END,1123,relationship,Oracle_5,False,2024-08-08T00:27:08,2024-08-08T00:45:51
776,682,COUNSELLING,753,general,Oracle_3,True,2024-03-07T19:13:14,2024-03-07T19:25:47
777,147,COUNSELLING,769,self-growth,Oracle_1,True,2024-06-18T23:48:16,2024-06-19T00:01:05
778,485,WRAP_UP,858,family,Oracle_4,False,2024-11-24T05:09:02,2024-11-24T05:23:20
779,991,WRAP_UP,918,relationship,Oracle_3,False,2024-12-04T12:12:14,2024-12-04T12:27:32
780,824,COUNSELLING,649,general,Oracle_3,True,2024-06-03T23:04:25,2024-06-03T23:15:14
781,139,WRAP_UP,903,anxiety,Oracle_4,False,2025-05-03T00:42:42,2025-05-03T00:57:45
782,559,WRAP_UP,1298,career,Oracle_2,False,2024-03-15T14:21:29,2024-03-15T14:43:07
783,540,WRAP_UP,752,anxiety,Oracle_4,False,2024-11-22T14:47:37,2024-11-22T15:00:09
784,473,SESSION_END,1061,relationship,Oracle_1,False,2024-11-22T22:29:30,2024-11-22T22:47:11
785,774,WRAP_UP,1200,career,Oracle_2,False,2024-10-16T19:17:45,2024-10-16T19:37:45
786,636,WRAP_UP,463,general,Oracle_4,False,2024-02-11T13:59:01,2024-02-11T14:06:44
787,129,WRAP_UP,1104,anxiety,Oracle_1,False,2024-12-23T11:08:11,2024-12-23T11:26:35
788,87,SESSION_END,638,relationship,Oracle_5,False,2024-09-16T00:34:55,2024-09-16T00:45:33
789,100,WRAP_UP,966,family,Oracle_5,False,2025-03-30T02:03:35,2025-03-30T02:19:41
790,758,COUNSELLING,763,self-growth,Oracle_5,True,2024-06-08T06:40:42,2024-06-08T06:53:25
791,148,WRAP_UP,998,general,Oracle_2,False,2025-05-11T20:16:41,2025-05-11T20:33:19
792,309,SESSION_END,1161,self-growth,Oracle_5,False,2025-01-11T16:13:08,2025-01-11T16:32:29
793,705,COUNSELLING,1412,career,Oracle_5,True,2024-04-04T00:14:42,2024-04-04T00:38:14
794,100,WRAP_UP,1140,career,Oracle_5,False,2024-01-20T03:37:41,2024-01-20T03:56:41
795,455,COUNSELLING,1106,anxiety,Oracle_2,True,2024-05-22T22:49:39,2024-05-22T23:08:05
796,862,WRAP_UP,861,general,Oracle_5,False,2025-05-26T04:58:44,2025-05-26T05:13:05
797,127,COUNSELLING,1069,anxiety,Oracle_2,True,2025-05-25T16:02:33,2025-05-25T16:20:22
798,175,SESSION_END,734,general,Oracle_4,False,2025-01-04T20:14:09,2025-01-04T20:26:23
799,297,WRAP_UP,792,family,Oracle_1,False,2024-10-26T16:13:14,2024-10-26T16:26:26
800,476,SESSION_END,1078,anxiety,Oracle_3,False,2024-01-22T17:24:39,2024-01-22T17:42:37
801,469,SESSION_END,973,relationship,Oracle_5,False,2025-05-20T04:45:03,2025-05-20T05:01:16
802,456,WRAP_UP,994,relationship,Oracle_4,False,2024-04-18T04:48:21,2024-04-18T05:04:55
803,904,SESSION_END,1026,self-growth,Oracle_2,False,2025-01-25T20:25:57,2025-01-25T20:43:03
804,358,SESSION_END,818,self-growth,Oracle_2,False,2024-05-15T12:51:27,2024-05-15T13:05:05
805,361,WRAP_UP,457,self-growth,Oracle_3,False,2024-04-18T18:31:18,2024-04-18T18:38:55
806,804,WRAP_UP,939,self-growth,Oracle_4,False,2024-02-22T23:31:42,2024-02-22T23:47:21
807,386,SESSION_END,553,anxiety,Oracle_5,False,2025-05-26T18:52:52,2025-05-26T19:02:05
808,266,WRAP_UP,929,career,Oracle_5,False,2025-03-29T23:44:36,2025-03-30T00:00:05
809,850,COUNSELLING,1279,anxiety,Oracle_1,True,2024-06-28T23:16:53,2024-06-28T23:38:12
810,682,WRAP_UP,1079,relationship,Oracle_2,False,2024-09-08T09:26:53,2024-09-08T09:44:52
811,791,SESSION_END,939,self-growth,Oracle_4,False,2024-10-25T07:50:04,2024-10-25T08:05:43
812,945,COUNSELLING,947,relationship,Oracle_1,True,2024-07-13T13:21:26,2024-07-13T13:37:13
813,39,COUNSELLING,862,self-growth,Oracle_2,True,2024-01-23T21:09:50,2024-01-23T21:24:12
814,329,WRAP_UP,747,relationship,Oracle_5,False,2024-04-13T11:20:17,2024-04-13T11:32:44
815,570,COUNSELLING,839,career,Oracle_2,True,2024-06-24T03:33:36,2024-06-24T03:47:35
816,760,SESSION_END,1156,career,Oracle_5,False,2024-03-07T19:29:50,2024-03-07T19:49:06
817,25,SESSION_END,944,self-growth,Oracle_3,False,2024-01-05T01:36:41,2024-01-05T01:52:25
818,793,SESSION_END,1309,anxiety,Oracle_2,False,2024-09-21T15:19:09,2024-09-21T15:40:58
819,699,WRAP_UP,890,self-growth,Oracle_5,False,2025-01-02T23:01:14,2025-01-02T23:16:04
820,361,SESSION_END,1026,family,Oracle_4,False,2024-02-22T03:51:14,2024-02-22T04:08:20
821,438,SESSION_END,745,self-growth,Oracle_3,False,2025-02-05T18:10:49,2025-02-05T18:23:14
822,104,SESSION_END,976,relationship,Oracle_5,False,2025-04-12T04:34:42,2025-04-12T04:50:58
823,339,WRAP_UP,1154,relationship,Oracle_1,False,2024-10-04T23:50:11,2024-10-05T00:09:25
824,894,SESSION_END,1068,career,Oracle_5,False,2025-02-19T02:22:54,2025-02-19T02:40:42
825,248,WRAP_UP,664,general,Oracle_5,False,2024-03-27T02:50:59,2024-03-27T03:02:03
826,483,SESSION_END,940,family,Oracle_4,False,2024-09-19T13:37:12,2024-09-19T13:52:52
827,268,SESSION_END,1301,career,Oracle_1,False,2024-09-13T00:21:36,2024-09-13T00:43:17
828,242,COUNSELLING,1153,anxiety,Oracle_5,True,2025-03-13T23:02:28,2025-03-13T23:21:41
829,720,SESSION_END,1276,relationship,Oracle_1,False,2025-04-20T16:34:19,2025-04-20T16:55:35
830,909,SESSION_END,636,general,Oracle_1,False,2024-07-29T02:38:31,2024-07-29T02:49:07
831,107,SESSION_END,895,relationship,Oracle_2,False,2024-08-23T16:07:40,2024-08-23T16:22:35
832,22,COUNSELLING,847,relationship,Oracle_5,True,2024-06-01T08:57:13,2024-06-01T09:11:20
833,623,SESSION_END,898,anxiety,Oracle_2,False,2024-10-20T00:02:09,2024-10-20T00:17:07
834,441,SESSION_END,818,self-growth,Oracle_4,False,2024-03-30T18:37:37,2024-03-30T18:51:15
835,121,WRAP_UP,610,general,Oracle_2,False,2024-02-14T23:45:13,2024-02-14T23:55:23
836,238,SESSION_END,1167,relationship,Oracle_5,False,2024-11-16T20:05:55,2024-11-16T20:25:22
837,582,SESSION_END,1126,relationship,Oracle_1,False,2024-02-14T04:23:17,2024-02-14T04:42:03
838,59,WRAP_UP,1031,career,Oracle_3,False,2024-02-03T22:59:21,2024-02-03T23:16:32
839,359,SESSION_END,825,general,Oracle_4,False,2024-11-04T23:52:37,2024-11-05T00:06:22
840,674,SESSION_END,1018,relationship,Oracle_5,False,2024-07-13T08:02:40,2024-07-13T08:19:38
841,211,WRAP_UP,1276,anxiety,Oracle_3,False,2024-12-10T12:13:08,2024-12-10T12:34:24
842,965,WRAP_UP,662,family,Oracle_2,False,2025-05-22T16:48:17,2025-05-22T16:59:19
843,540,SESSION_END,1305,family,Oracle_4,False,2025-04-28T00:31:48,2025-04-28T00:53:33
844,287,SESSION_END,1162,relationship,Oracle_2,False,2025-02-08T16:02:59,2025-02-08T16:22:21
845,313,SESSION_END,583,self-growth,Oracle_1,False,2024-04-20T06:20:57,2024-04-20T06:30:40
846,241,WRAP_UP,1104,self-growth,Oracle_1,False,2024-03-29T17:33:45,2024-03-29T17:52:09
847,511,WRAP_UP,858,relationship,Oracle_3,False,2024-02-16T09:15:44,2024-02-16T09:30:02
848,876,SESSION_END,1212,general,Oracle_4,False,2024-10-24T03:57:38,2024-10-24T04:17:50
849,455,WRAP_UP,1105,relationship,Oracle_3,False,2024-02-10T14:11:25,2024-02-10T14:29:50
850,33,SESSION_END,914,general,Oracle_3,False,2025-04-17T19:43:22,2025-04-17T19:58:36
851,945,SESSION_END,908,family,Oracle_4,False,2025-04-27T18:10:07,2025-04-27T18:25:15
852,887,SESSION_END,777,anxiety,Oracle_5,False,2024-03-25T19:49:32,2024-03-25T20:02:29
853,398,WRAP_UP,1137,self-growth,Oracle_4,False,2024-12-26T00:18:48,2024-12-26T00:37:45
854,587,WRAP_UP,473,self-growth,Oracle_4,False,2024-05-06T06:07:49,2024-05-06T06:15:42
855,479,SESSION_END,863,self-growth,Oracle_1,False,2024-08-01T03:03:10,2024-08-01T03:17:33
856,256,WRAP_UP,745,general,Oracle_5,False,2024-01-30T23:40:18,2024-01-30T23:52:43
857,281,WRAP_UP,973,family,Oracle_1,False,2025-04-17T05:55:34,2025-04-17T06:11:47
858,128,WRAP_UP,542,family,Oracle_2,False,2024-07-24T10:57:51,2024-07-24T11:06:53
859,455,COUNSELLING,1014,anxiety,Oracle_4,True,2024-10-05T15:05:36,2024-10-05T15:22:30
860,654,SESSION_END,723,general,Oracle_1,False,2025-03-26T03:58:25,2025-03-26T04:10:28
861,284,SESSION_END,576,general,Oracle_3,False,2024-08-02T11:42:13,2024-08-02T11:51:49
862,890,COUNSELLING,1016,anxiety,Oracle_2,True,2025-05-04T14:21:19,2025-05-04T14:38:15
863,151,SESSION_END,762,general,Oracle_4,False,2025-01-28T13:55:48,2025-01-28T14:08:30
864,594,COUNSELLING,936,family,Oracle_1,True,2024-06-26T01:20:28,2024-06-26T01:36:04
865,975,WRAP_UP,1224,self-growth,Oracle_5,False,2024-10-01T10:38:33,2024-10-01T10:58:57
866,736,WRAP_UP,1059,relationship,Oracle_1,False,2024-03-25T18:57:17,2024-03-25T19:14:56
867,520,COUNSELLING,1079,anxiety,Oracle_3,True,2025-03-19T00:23:27,2025-03-19T00:41:26
868,850,WRAP_UP,903,self-growth,Oracle_2,False,2024-08-07T21:04:32,2024-08-07T21:19:35
869,26,WRAP_UP,795,family,Oracle_3,False,2025-05-21T09:45:17,2025-05-21T09:58:32
870,482,SESSION_END,1076,family,Oracle_1,False,2024-10-13T01:38:43,2024-10-13T01:56:39
871,298,SESSION_END,1248,career,Oracle_5,False,2024-08-31T04:42:52,2024-08-31T05:03:40
872,733,WRAP_UP,925,self-growth,Oracle_4,False,2024-06-15T21:26:35,2024-06-15T21:42:00
873,851,COUNSELLING,690,general,Oracle_1,True,2025-05-19T06:11:25,2025-05-19T06:22:55
874,979,SESSION_END,826,relationship,Oracle_5,False,2025-03-15T03:51:51,2025-03-15T04:05:37
875,589,WRAP_UP,741,self-growth,Oracle_1,False,2025-02-13T22:05:32,2025-02-13T22:17:53
876,622,WRAP_UP,935,anxiety,Oracle_3,False,2024-09-03T04:10:40,2024-09-03T04:26:15
877,200,SESSION_END,550,general,Oracle_2,False,2024-10-08T03:30:57,2024-10-08T03:40:07
878,467,SESSION_END,1215,family,Oracle_4,False,2024-07-06T05:25:55,2024-07-06T05:46:10
879,751,WRAP_UP,885,anxiety,Oracle_4,False,2024-10-08T09:42:19,2024-10-08T09:57:04
880,620,WRAP_UP,1110,career,Oracle_5,False,2024-06-27T11:05:54,2024-06-27T11:24:24
881,848,SESSION_END,1173,career,Oracle_2,False,2025-03-30T04:37:46,2025-03-30T04:57:19
882,621,WRAP_UP,698,family,Oracle_1,False,2024-08-31T18:28:57,2024-08-31T18:40:35
883,84,SESSION_END,708,anxiety,Oracle_2,False,2024-06-02T20:55:48,2024-06-02T21:07:36
884,898,COUNSELLING,829,anxiety,Oracle_4,True,2024-04-03T19:40:02,2024-04-03T19:53:51
885,270,WRAP_UP,715,general,Oracle_4,False,2024-01-27T11:12:59,2024-01-27T11:24:54
886,25,COUNSELLING,736,self-growth,Oracle_2,True,2024-02-26T17:05:34,2024-02-26T17:17:50
887,528,WRAP_UP,596,general,Oracle_2,False,2025-03-08T14:07:43,2025-03-08T14:17:39
888,730,COUNSELLING,1060,family,Oracle_5,True,2024-09-18T11:26:00,2024-09-18T11:43:40
889,624,COUNSELLING,706,general,Oracle_4,True,2024-10-02T16:53:23,2024-10-02T17:05:09
890,933,WRAP_UP,882,anxiety,Oracle_4,False,2024-08-12T16:46:39,2024-08-12T17:01:21
891,717,SESSION_END,1154,career,Oracle_3,False,2025-04-05T15:13:16,2025-04-05T15:32:30
892,691,WRAP_UP,860,self-growth,Oracle_2,False,2024-12-06T15:51:18,2024-12-06T16:05:38
893,521,SESSION_END,865,self-growth,Oracle_5,False,2024-02-07T12:09:09,2024-02-07T12:23:34
894,531,WRAP_UP,951,general,Oracle_3,False,2024-08-09T13:34:46,2024-08-09T13:50:37
895,394,SESSION_END,1365,family,Oracle_4,False,2024-06-12T15:22:21,2024-06-12T15:45:06
896,532,WRAP_UP,1025,family,Oracle_3,False,2024-03-18T06:11:26,2024-03-18T06:28:31
897,292,COUNSELLING,1107,career,Oracle_3,True,2024-05-11T12:22:04,2024-05-11T12:40:31
898,962,SESSION_END,1112,family,Oracle_3,False,2024-06-28T22:43:38,2024-06-28T23:02:10
899,145,SESSION_END,1445,relationship,Oracle_5,False,2025-02-23T07:09:21,2025-02-23T07:33:26
900,819,COUNSELLING,1213,career,Oracle_3,True,2024-01-21T00:31:25,2024-01-21T00:51:38
901,209,WRAP_UP,872,family,Oracle_3,False,2024-12-18T12:21:56,2024-12-18T12:36:28
902,941,SESSION_END,778,relationship,Oracle_4,False,2024-12-11T04:18:38,2024-12-11T04:31:36
903,506,COUNSELLING,1005,family,Oracle_3,True,2024-03-31T11:01:15,2024-03-31T11:18:00
904,823,SESSION_END,1142,relationship,Oracle_3,False,2024-02-27T17:59:26,2024-02-27T18:18:28
905,161,WRAP_UP,556,general,Oracle_3,False,2024-02-27T13:06:35,2024-02-27T13:15:51
906,914,WRAP_UP,844,relationship,Oracle_5,False,2024-05-27T21:17:18,2024-05-27T21:31:22
907,677,COUNSELLING,823,self-growth,Oracle_5,True,2024-04-16T07:31:43,2024-04-16T07:45:26
908,386,WRAP_UP,1121,career,Oracle_2,False,2024-12-31T03:35:11,2024-12-31T03:53:52
909,497,WRAP_UP,1331,career,Oracle_5,False,2024-03-09T21:42:21,2024-03-09T22:04:32
910,878,SESSION_END,1049,self-growth,Oracle_1,False,2024-12-03T08:17:20,2024-12-03T08:34:49
911,503,SESSION_END,1016,general,Oracle_4,False,2025-04-21T10:11:55,2025-04-21T10:28:51
912,647,WRAP_UP,793,general,Oracle_5,False,2025-01-11T02:45:30,2025-01-11T02:58:43
913,673,SESSION_END,1350,career,Oracle_4,False,2025-01-15T18:23:59,2025-01-15T18:46:29
914,613,WRAP_UP,690,family,Oracle_2,False,2024-03-15T23:30:35,2024-03-15T23:42:05
915,116,WRAP_UP,765,family,Oracle_2,False,2024-03-30T23:01:33,2024-03-30T23:14:18
916,476,WRAP_UP,1162,family,Oracle_2,False,2024-11-05T04:55:21,2024-11-05T05:14:43
917,793,WRAP_UP,714,anxiety,Oracle_3,False,2024-01-23T11:54:03,2024-01-23T12:05:57
918,275,WRAP_UP,539,general,Oracle_5,False,2024-02-17T05:27:17,2024-02-17T05:36:16
919,791,WRAP_UP,591,family,Oracle_4,False,2024-11-26T06:17:20,2024-11-26T06:27:11
920,267,SESSION_END,1212,relationship,Oracle_1,False,2024-09-20T23:06:20,2024-09-20T23:26:32
921,316,SESSION_END,621,anxiety,Oracle_5,False,2024-03-26T16:25:55,2024-03-26T16:36:16
922,626,COUNSELLING,821,family,Oracle_1,True,2025-02-23T05:59:31,2025-02-23T06:13:12
923,974,COUNSELLING,587,self-growth,Oracle_3,True,2024-09-15T20:56:24,2024-09-15T21:06:11
924,786,COUNSELLING,959,general,Oracle_5,True,2024-02-08T05:26:16,2024-02-08T05:42:15
925,216,SESSION_END,1005,family,Oracle_3,False,2024-06-27T03:06:15,2024-06-27T03:23:00
926,821,WRAP_UP,969,career,Oracle_2,False,2024-11-17T02:14:47,2024-11-17T02:30:56
927,567,SESSION_END,879,self-growth,Oracle_1,False,2025-02-12T23:42:13,2025-02-12T23:56:52
928,514,SESSION_END,969,anxiety,Oracle_3,False,2024-05-01T21:40:34,2024-05-01T21:56:43
929,309,SESSION_END,1345,relationship,Oracle_4,False,2024-10-20T11:45:36,2024-10-20T12:08:01
930,135,SESSION_END,910,self-growth,Oracle_1,False,2024-02-29T10:34:05,2024-02-29T10:49:15
931,517,WRAP_UP,1166,self-growth,Oracle_5,False,2025-02-24T17:58:54,2025-02-24T18:18:20
932,942,COUNSELLING,1181,career,Oracle_4,True,2025-04-01T20:45:51,2025-04-01T21:05:32
933,199,WRAP_UP,425,general,Oracle_3,False,2024-08-22T16:33:30,2024-08-22T16:40:35
934,470,COUNSELLING,1289,career,Oracle_5,True,2025-05-24T13:40:17,2025-05-24T14:01:46
935,483,SESSION_END,995,anxiety,Oracle_4,False,2024-08-04T08:41:44,2024-08-04T08:58:19
936,292,SESSION_END,1041,self-growth,Oracle_1,False,2024-10-24T00:36:29,2024-10-24T00:53:50
937,509,WRAP_UP,865,self-growth,Oracle_2,False,2024-12-17T06:55:49,2024-12-17T07:10:14
938,592,SESSION_END,704,relationship,Oracle_3,False,2024-12-13T06:16:25,2024-12-13T06:28:09
939,489,COUNSELLING,678,general,Oracle_1,True,2025-05-04T06:26:41,2025-05-04T06:37:59
940,98,COUNSELLING,823,general,Oracle_5,True,2025-01-15T10:44:50,2025-01-15T10:58:33
941,256,COUNSELLING,851,relationship,Oracle_2,True,2025-03-16T02:55:13,2025-03-16T03:09:24
942,61,WRAP_UP,808,anxiety,Oracle_2,False,2024-09-19T10:19:29,2024-09-19T10:32:57
943,38,WRAP_UP,1009,family,Oracle_5,False,2024-06-11T12:13:16,2024-06-11T12:30:05
944,814,WRAP_UP,845,anxiety,Oracle_2,False,2025-05-21T10:19:18,2025-05-21T10:33:23
945,330,SESSION_END,1145,anxiety,Oracle_4,False,2024-03-01T04:47:15,2024-03-01T05:06:20
946,131,COUNSELLING,919,relationship,Oracle_2,True,2024-04-04T08:30:29,2024-04-04T08:45:48
947,203,SESSION_END,1163,anxiety,Oracle_5,False,2024-05-12T14:29:25,2024-05-12T14:48:48
948,499,WRAP_UP,1191,career,Oracle_1,False,2024-11-06T05:27:40,2024-11-06T05:47:31
949,304,WRAP_UP,942,relationship,Oracle_5,False,2024-07-29T13:48:45,2024-07-29T14:04:27
950,331,SESSION_END,315,general,Oracle_3,False,2024-04-19T22:04:45,2024-04-19T22:10:00
951,536,WRAP_UP,688,self-growth,Oracle_2,False,2024-12-25T12:42:42,2024-12-25T12:54:10
952,959,SESSION_END,881,family,Oracle_5,False,2024-05-07T13:37:19,2024-05-07T13:52:00
953,733,COUNSELLING,861,anxiety,Oracle_1,True,2024-02-22T01:51:55,2024-02-22T02:06:16
954,320,COUNSELLING,897,self-growth,Oracle_5,True,2024-03-13T21:27:02,2024-03-13T21:41:59
955,470,COUNSELLING,709,family,Oracle_3,True,2024-02-21T20:43:13,2024-02-21T20:55:02
956,652,WRAP_UP,530,general,Oracle_1,False,2025-05-03T10:05:13,2025-05-03T10:14:03
957,951,WRAP_UP,992,career,Oracle_4,False,2025-04-30T01:32:28,2025-04-30T01:49:00
958,957,SESSION_END,813,family,Oracle_5,False,2024-03-01T04:15:34,2024-03-01T04:29:07
959,157,WRAP_UP,1132,relationship,Oracle_5,False,2024-04-08T09:56:07,2024-04-08T10:14:59
960,602,WRAP_UP,1071,self-growth,Oracle_5,False,2025-03-23T03:00:00,2025-03-23T03:17:51
961,620,WRAP_UP,903,family,Oracle_2,False,2024-06-29T01:38:37,2024-06-29T01:53:40
962,94,COUNSELLING,734,general,Oracle_4,True,2024-05-08T00:26:14,2024-05-08T00:38:28
963,896,SESSION_END,1256,relationship,Oracle_4,False,2024-11-26T10:08:15,2024-11-26T10:29:11
964,335,SESSION_END,1175,family,Oracle_5,False,2024-07-06T00:19:55,2024-07-06T00:39:30
965,403,WRAP_UP,725,anxiety,Oracle_5,False,2024-09-03T04:47:05,2024-09-03T04:59:10
966,81,SESSION_END,1021,general,Oracle_3,False,2025-05-07T06:19:36,2025-05-07T06:36:37
967,729,WRAP_UP,787,career,Oracle_5,False,2024-04-03T09:25:56,2024-04-03T09:39:03
968,922,SESSION_END,981,anxiety,Oracle_3,False,2024-01-20T15:32:35,2024-01-20T15:48:56
969,876,WRAP_UP,941,anxiety,Oracle_2,False,2025-03-10T19:19:00,2025-03-10T19:34:41
970,392,COUNSELLING,762,family,Oracle_2,True,2024-01-09T06:56:54,2024-01-09T07:09:36
971,453,SESSION_END,747,family,Oracle_3,False,2024-10-13T12:11:13,2024-10-13T12:23:40
972,515,SESSION_END,928,relationship,Oracle_3,False,2025-05-17T17:01:12,2025-05-17T17:16:40
973,658,WRAP_UP,949,anxiety,Oracle_1,False,2025-03-20T10:13:31,2025-03-20T10:29:20
974,884,WRAP_UP,907,self-growth,Oracle_2,False,2025-01-15T19:51:48,2025-01-15T20:06:55
975,485,SESSION_END,886,self-growth,Oracle_2,False,2024-04-28T23:42:04,2024-04-28T23:56:50
976,892,COUNSELLING,1151,career,Oracle_1,True,2024-04-02T18:16:34,2024-04-02T18:35:45
977,455,WRAP_UP,1045,self-growth,Oracle_5,False,2024-05-30T19:49:18,2024-05-30T20:06:43
978,756,WRAP_UP,1164,relationship,Oracle_5,False,2024-05-11T10:22:08,2024-05-11T10:41:32
979,740,WRAP_UP,643,family,Oracle_1,False,2024-02-17T18:08:01,2024-02-17T18:18:44
980,198,COUNSELLING,868,general,Oracle_1,True,2024-07-26T02:27:14,2024-07-26T02:41:42
981,177,COUNSELLING,722,anxiety,Oracle_2,True,2024-11-13T21:00:04,2024-11-13T21:12:06
982,651,SESSION_END,647,self-growth,Oracle_3,False,2024-08-29T16:31:37,2024-08-29T16:42:24
983,575,COUNSELLING,528,family,Oracle_5,True,2024-03-07T20:55:53,2024-03-07T21:04:41
984,953,COUNSELLING,1040,anxiety,Oracle_2,True,2024-03-11T08:11:34,2024-03-11T08:28:54
985,748,COUNSELLING,583,relationship,Oracle_1,True,2024-05-11T12:38:55,2024-05-11T12:48:38
986,223,SESSION_END,558,self-growth,Oracle_3,False,2024-07-10T15:25:12,2024-07-10T15:34:30
987,858,SESSION_END,834,self-growth,Oracle_1,False,2024-08-29T03:53:54,2024-08-29T04:07:48
988,389,WRAP_UP,512,self-growth,Oracle_5,False,2024-04-19T01:43:54,2024-04-19T01:52:26
989,324,SESSION_END,940,anxiety,Oracle_3,False,2024-08-17T01:56:14,2024-08-17T02:11:54
990,715,WRAP_UP,1091,anxiety,Oracle_5,False,2024-10-02T20:32:01,2024-10-02T20:50:12
991,373,WRAP_UP,1046,family,Oracle_1,False,2024-05-12T09:52:39,2024-05-12T10:10:05
992,973,SESSION_END,452,general,Oracle_3,False,2024-12-02T23:36:48,2024-12-02T23:44:20
993,662,SESSION_END,552,self-growth,Oracle_3,False,2025-03-04T10:46:41,2025-03-04T10:55:53
994,93,WRAP_UP,1160,general,Oracle_4,False,2024-06-18T12:33:59,2024-06-18T12:53:19
995,268,SESSION_END,798,relationship,Oracle_3,False,2024-09-07T20:59:16,2024-09-07T21:12:34
996,578,SESSION_END,994,anxiety,Oracle_1,False,2024-09-07T09:27:01,2024-09-07T09:43:35
997,645,SESSION_END,1023,family,Oracle_1,False,2024-09-18T12:01:04,2024-09-18T12:18:07
998,192,WRAP_UP,1090,family,Oracle_2,False,2025-02-28T16:40:57,2025-02-28T16:59:07
999,771,WRAP_UP,763,relationship,Oracle_4,False,2024-11-06T04:06:56,2024-11-06T04:19:39
1000,855,WRAP_UP,969,career,Oracle_3,False,2025-04-11T18:22:09,2025-04-11T18:38:18
1001,495,SESSION_END,1242,self-growth,Oracle_1,False,2025-01-28T18:26:00,2025-01-28T18:46:42
1002,432,WRAP_UP,885,anxiety,Oracle_1,False,2025-04-05T15:44:20,2025-04-05T15:59:05
1003,168,COUNSELLING,635,general,Oracle_2,True,2025-02-11T01:39:39,2025-02-11T01:50:14
1004,975,SESSION_END,976,general,Oracle_3,False,2025-05-30T06:47:31,2025-05-30T07:03:47
1005,808,WRAP_UP,1049,relationship,Oracle_4,False,2024-09-25T19:49:02,2024-09-25T20:06:31
1006,406,SESSION_END,1033,career,Oracle_2,False,2024-06-04T15:50:54,2024-06-04T16:08:07
1007,309,COUNSELLING,911,family,Oracle_2,True,2024-03-11T00:49:57,2024-03-11T01:05:08
1008,158,WRAP_UP,974,self-growth,Oracle_4,False,2024-01-04T20:10:38,2024-01-04T20:26:52
1009,164,COUNSELLING,709,family,Oracle_4,True,2024-06-14T01:08:08,2024-06-14T01:19:57
1010,685,SESSION_END,898,anxiety,Oracle_4,False,2024-03-15T10:18:17,2024-03-15T10:33:15
1011,132,SESSION_END,756,family,Oracle_4,False,2024-08-07T23:07:47,2024-08-07T23:20:23
1012,612,WRAP_UP,1064,anxiety,Oracle_5,False,2025-01-14T06:44:44,2025-01-14T07:02:28
1013,28,SESSION_END,1161,career,Oracle_5,False,2024-09-20T23:16:51,2024-09-20T23:36:12
1014,843,WRAP_UP,829,relationship,Oracle_2,False,2024-03-01T00:24:37,2024-03-01T00:38:26
