id,conversation_session_id,concerned_user_id,conversant,satisfaction_score,created_at,updated_at
10132,909,497,HUMAN,,2024-03-09T21:49:00.300000,2024-03-09T21:49:00.300000
10133,909,497,AI,,2024-03-09T21:50:06.850000,2024-03-09T21:50:06.850000
10134,909,497,HUMAN,,2024-03-09T21:51:13.400000,2024-03-09T21:51:13.400000
10135,909,497,AI,,2024-03-09T21:52:19.950000,2024-03-09T21:52:19.950000
10136,909,497,HUMAN,,2024-03-09T21:53:26.500000,2024-03-09T21:53:26.500000
10137,909,497,AI,,2024-03-09T21:54:33.050000,2024-03-09T21:54:33.050000
10138,909,497,HUMAN,,2024-03-09T21:55:39.600000,2024-03-09T21:55:39.600000
10139,909,497,AI,,2024-03-09T21:56:46.150000,2024-03-09T21:56:46.150000
10140,909,497,HUMAN,,2024-03-09T21:57:52.700000,2024-03-09T21:57:52.700000
10141,909,497,AI,,2024-03-09T21:58:59.250000,2024-03-09T21:58:59.250000
10142,909,497,HUMAN,,2024-03-09T22:00:05.800000,2024-03-09T22:00:05.800000
10143,909,497,AI,,2024-03-09T22:01:12.350000,2024-03-09T22:01:12.350000
10144,909,497,HUMAN,,2024-03-09T22:02:18.900000,2024-03-09T22:02:18.900000
10145,909,497,AI,,2024-03-09T22:03:25.450000,2024-03-09T22:03:25.450000
10146,910,878,HUMAN,,2024-12-03T08:17:20,2024-12-03T08:17:20
10147,910,878,AI,,2024-12-03T08:19:31.125000,2024-12-03T08:19:31.125000
10148,910,878,HUMAN,,2024-12-03T08:21:42.250000,2024-12-03T08:21:42.250000
10149,910,878,AI,,2024-12-03T08:23:53.375000,2024-12-03T08:23:53.375000
10150,910,878,HUMAN,,2024-12-03T08:26:04.500000,2024-12-03T08:26:04.500000
10151,910,878,AI,,2024-12-03T08:28:15.625000,2024-12-03T08:28:15.625000
10152,910,878,HUMAN,,2024-12-03T08:30:26.750000,2024-12-03T08:30:26.750000
10153,910,878,AI,,2024-12-03T08:32:37.875000,2024-12-03T08:32:37.875000
10154,911,503,HUMAN,,2025-04-21T10:11:55,2025-04-21T10:11:55
10155,911,503,AI,,2025-04-21T10:13:47.888889,2025-04-21T10:13:47.888889
10156,911,503,HUMAN,,2025-04-21T10:15:40.777778,2025-04-21T10:15:40.777778
10157,911,503,AI,,2025-04-21T10:17:33.666667,2025-04-21T10:17:33.666667
10158,911,503,HUMAN,,2025-04-21T10:19:26.555556,2025-04-21T10:19:26.555556
10159,911,503,AI,,2025-04-21T10:21:19.444444,2025-04-21T10:21:19.444444
10160,911,503,HUMAN,,2025-04-21T10:23:12.333333,2025-04-21T10:23:12.333333
10161,911,503,AI,,2025-04-21T10:25:05.222222,2025-04-21T10:25:05.222222
10162,911,503,HUMAN,2.4,2025-04-21T10:26:58.111111,2025-04-21T10:26:58.111111
10163,912,647,HUMAN,,2025-01-11T02:45:30,2025-01-11T02:45:30
10164,912,647,AI,,2025-01-11T02:47:42.166667,2025-01-11T02:47:42.166667
10165,912,647,HUMAN,,2025-01-11T02:49:54.333333,2025-01-11T02:49:54.333333
10166,912,647,AI,,2025-01-11T02:52:06.500000,2025-01-11T02:52:06.500000
10167,912,647,HUMAN,,2025-01-11T02:54:18.666667,2025-01-11T02:54:18.666667
10168,912,647,AI,,2025-01-11T02:56:30.833333,2025-01-11T02:56:30.833333
10169,913,673,HUMAN,,2025-01-15T18:23:59,2025-01-15T18:23:59
10170,913,673,AI,,2025-01-15T18:25:14,2025-01-15T18:25:14
10171,913,673,HUMAN,,2025-01-15T18:26:29,2025-01-15T18:26:29
10172,913,673,AI,,2025-01-15T18:27:44,2025-01-15T18:27:44
10173,913,673,HUMAN,,2025-01-15T18:28:59,2025-01-15T18:28:59
10174,913,673,AI,,2025-01-15T18:30:14,2025-01-15T18:30:14
10175,913,673,HUMAN,,2025-01-15T18:31:29,2025-01-15T18:31:29
10176,913,673,AI,,2025-01-15T18:32:44,2025-01-15T18:32:44
10177,913,673,HUMAN,,2025-01-15T18:33:59,2025-01-15T18:33:59
10178,913,673,AI,,2025-01-15T18:35:14,2025-01-15T18:35:14
10179,913,673,HUMAN,,2025-01-15T18:36:29,2025-01-15T18:36:29
10180,913,673,AI,,2025-01-15T18:37:44,2025-01-15T18:37:44
10181,913,673,HUMAN,,2025-01-15T18:38:59,2025-01-15T18:38:59
10182,913,673,AI,,2025-01-15T18:40:14,2025-01-15T18:40:14
10183,913,673,HUMAN,,2025-01-15T18:41:29,2025-01-15T18:41:29
10184,913,673,AI,,2025-01-15T18:42:44,2025-01-15T18:42:44
10185,913,673,HUMAN,,2025-01-15T18:43:59,2025-01-15T18:43:59
10186,913,673,AI,,2025-01-15T18:45:14,2025-01-15T18:45:14
10187,914,613,HUMAN,,2024-03-15T23:30:35,2024-03-15T23:30:35
10188,914,613,AI,,2024-03-15T23:31:21,2024-03-15T23:31:21
10189,914,613,HUMAN,,2024-03-15T23:32:07,2024-03-15T23:32:07
10190,914,613,AI,,2024-03-15T23:32:53,2024-03-15T23:32:53
10191,914,613,HUMAN,,2024-03-15T23:33:39,2024-03-15T23:33:39
10192,914,613,AI,,2024-03-15T23:34:25,2024-03-15T23:34:25
10193,914,613,HUMAN,,2024-03-15T23:35:11,2024-03-15T23:35:11
10194,914,613,AI,,2024-03-15T23:35:57,2024-03-15T23:35:57
10195,914,613,HUMAN,,2024-03-15T23:36:43,2024-03-15T23:36:43
10196,914,613,AI,,2024-03-15T23:37:29,2024-03-15T23:37:29
10197,914,613,HUMAN,,2024-03-15T23:38:15,2024-03-15T23:38:15
10198,914,613,AI,,2024-03-15T23:39:01,2024-03-15T23:39:01
10199,914,613,HUMAN,,2024-03-15T23:39:47,2024-03-15T23:39:47
10200,914,613,AI,,2024-03-15T23:40:33,2024-03-15T23:40:33
10201,914,613,HUMAN,4.9,2024-03-15T23:41:19,2024-03-15T23:41:19
10202,915,116,HUMAN,,2024-03-30T23:01:33,2024-03-30T23:01:33
10203,915,116,AI,,2024-03-30T23:03:08.625000,2024-03-30T23:03:08.625000
10204,915,116,HUMAN,,2024-03-30T23:04:44.250000,2024-03-30T23:04:44.250000
10205,915,116,AI,,2024-03-30T23:06:19.875000,2024-03-30T23:06:19.875000
10206,915,116,HUMAN,,2024-03-30T23:07:55.500000,2024-03-30T23:07:55.500000
10207,915,116,AI,,2024-03-30T23:09:31.125000,2024-03-30T23:09:31.125000
10208,915,116,HUMAN,,2024-03-30T23:11:06.750000,2024-03-30T23:11:06.750000
10209,915,116,AI,,2024-03-30T23:12:42.375000,2024-03-30T23:12:42.375000
10210,916,476,HUMAN,,2024-11-05T04:55:21,2024-11-05T04:55:21
10211,916,476,AI,,2024-11-05T04:56:25.555556,2024-11-05T04:56:25.555556
10212,916,476,HUMAN,,2024-11-05T04:57:30.111111,2024-11-05T04:57:30.111111
10213,916,476,AI,,2024-11-05T04:58:34.666667,2024-11-05T04:58:34.666667
10214,916,476,HUMAN,,2024-11-05T04:59:39.222222,2024-11-05T04:59:39.222222
10215,916,476,AI,,2024-11-05T05:00:43.777778,2024-11-05T05:00:43.777778
10216,916,476,HUMAN,,2024-11-05T05:01:48.333333,2024-11-05T05:01:48.333333
10217,916,476,AI,,2024-11-05T05:02:52.888889,2024-11-05T05:02:52.888889
10218,916,476,HUMAN,,2024-11-05T05:03:57.444444,2024-11-05T05:03:57.444444
10219,916,476,AI,,2024-11-05T05:05:02,2024-11-05T05:05:02
10220,916,476,HUMAN,,2024-11-05T05:06:06.555556,2024-11-05T05:06:06.555556
10221,916,476,AI,,2024-11-05T05:07:11.111111,2024-11-05T05:07:11.111111
10222,916,476,HUMAN,,2024-11-05T05:08:15.666667,2024-11-05T05:08:15.666667
10223,916,476,AI,,2024-11-05T05:09:20.222222,2024-11-05T05:09:20.222222
10224,916,476,HUMAN,,2024-11-05T05:10:24.777778,2024-11-05T05:10:24.777778
10225,916,476,AI,,2024-11-05T05:11:29.333333,2024-11-05T05:11:29.333333
10226,916,476,HUMAN,,2024-11-05T05:12:33.888889,2024-11-05T05:12:33.888889
10227,916,476,AI,,2024-11-05T05:13:38.444444,2024-11-05T05:13:38.444444
10228,917,793,HUMAN,,2024-01-23T11:54:03,2024-01-23T11:54:03
10229,917,793,AI,,2024-01-23T11:54:54,2024-01-23T11:54:54
10230,917,793,HUMAN,,2024-01-23T11:55:45,2024-01-23T11:55:45
10231,917,793,AI,,2024-01-23T11:56:36,2024-01-23T11:56:36
10232,917,793,HUMAN,,2024-01-23T11:57:27,2024-01-23T11:57:27
10233,917,793,AI,,2024-01-23T11:58:18,2024-01-23T11:58:18
10234,917,793,HUMAN,,2024-01-23T11:59:09,2024-01-23T11:59:09
10235,917,793,AI,,2024-01-23T12:00:00,2024-01-23T12:00:00
10236,917,793,HUMAN,,2024-01-23T12:00:51,2024-01-23T12:00:51
10237,917,793,AI,,2024-01-23T12:01:42,2024-01-23T12:01:42
10238,917,793,HUMAN,,2024-01-23T12:02:33,2024-01-23T12:02:33
10239,917,793,AI,,2024-01-23T12:03:24,2024-01-23T12:03:24
10240,917,793,HUMAN,,2024-01-23T12:04:15,2024-01-23T12:04:15
10241,917,793,AI,,2024-01-23T12:05:06,2024-01-23T12:05:06
10242,918,275,HUMAN,,2024-02-17T05:27:17,2024-02-17T05:27:17
10243,918,275,AI,,2024-02-17T05:28:24.375000,2024-02-17T05:28:24.375000
10244,918,275,HUMAN,,2024-02-17T05:29:31.750000,2024-02-17T05:29:31.750000
10245,918,275,AI,,2024-02-17T05:30:39.125000,2024-02-17T05:30:39.125000
10246,918,275,HUMAN,,2024-02-17T05:31:46.500000,2024-02-17T05:31:46.500000
10247,918,275,AI,,2024-02-17T05:32:53.875000,2024-02-17T05:32:53.875000
10248,918,275,HUMAN,,2024-02-17T05:34:01.250000,2024-02-17T05:34:01.250000
10249,918,275,AI,,2024-02-17T05:35:08.625000,2024-02-17T05:35:08.625000
10250,919,791,HUMAN,,2024-11-26T06:17:20,2024-11-26T06:17:20
10251,919,791,AI,,2024-11-26T06:18:09.250000,2024-11-26T06:18:09.250000
10252,919,791,HUMAN,,2024-11-26T06:18:58.500000,2024-11-26T06:18:58.500000
10253,919,791,AI,,2024-11-26T06:19:47.750000,2024-11-26T06:19:47.750000
10254,919,791,HUMAN,,2024-11-26T06:20:37,2024-11-26T06:20:37
10255,919,791,AI,,2024-11-26T06:21:26.250000,2024-11-26T06:21:26.250000
10256,919,791,HUMAN,,2024-11-26T06:22:15.500000,2024-11-26T06:22:15.500000
10257,919,791,AI,,2024-11-26T06:23:04.750000,2024-11-26T06:23:04.750000
10258,919,791,HUMAN,,2024-11-26T06:23:54,2024-11-26T06:23:54
10259,919,791,AI,,2024-11-26T06:24:43.250000,2024-11-26T06:24:43.250000
10260,919,791,HUMAN,,2024-11-26T06:25:32.500000,2024-11-26T06:25:32.500000
10261,919,791,AI,,2024-11-26T06:26:21.750000,2024-11-26T06:26:21.750000
10262,920,267,HUMAN,,2024-09-20T23:06:20,2024-09-20T23:06:20
10263,920,267,AI,,2024-09-20T23:07:27.333333,2024-09-20T23:07:27.333333
10264,920,267,HUMAN,,2024-09-20T23:08:34.666667,2024-09-20T23:08:34.666667
10265,920,267,AI,,2024-09-20T23:09:42,2024-09-20T23:09:42
10266,920,267,HUMAN,,2024-09-20T23:10:49.333333,2024-09-20T23:10:49.333333
10267,920,267,AI,,2024-09-20T23:11:56.666667,2024-09-20T23:11:56.666667
10268,920,267,HUMAN,,2024-09-20T23:13:04,2024-09-20T23:13:04
10269,920,267,AI,,2024-09-20T23:14:11.333333,2024-09-20T23:14:11.333333
10270,920,267,HUMAN,,2024-09-20T23:15:18.666667,2024-09-20T23:15:18.666667
10271,920,267,AI,,2024-09-20T23:16:26,2024-09-20T23:16:26
10272,920,267,HUMAN,,2024-09-20T23:17:33.333333,2024-09-20T23:17:33.333333
10273,920,267,AI,,2024-09-20T23:18:40.666667,2024-09-20T23:18:40.666667
10274,920,267,HUMAN,,2024-09-20T23:19:48,2024-09-20T23:19:48
10275,920,267,AI,,2024-09-20T23:20:55.333333,2024-09-20T23:20:55.333333
10276,920,267,HUMAN,,2024-09-20T23:22:02.666667,2024-09-20T23:22:02.666667
10277,920,267,AI,,2024-09-20T23:23:10,2024-09-20T23:23:10
10278,920,267,HUMAN,,2024-09-20T23:24:17.333333,2024-09-20T23:24:17.333333
10279,920,267,AI,,2024-09-20T23:25:24.666667,2024-09-20T23:25:24.666667
10280,921,316,HUMAN,,2024-03-26T16:25:55,2024-03-26T16:25:55
10281,921,316,AI,,2024-03-26T16:26:36.400000,2024-03-26T16:26:36.400000
10282,921,316,HUMAN,,2024-03-26T16:27:17.800000,2024-03-26T16:27:17.800000
10283,921,316,AI,,2024-03-26T16:27:59.200000,2024-03-26T16:27:59.200000
10284,921,316,HUMAN,,2024-03-26T16:28:40.600000,2024-03-26T16:28:40.600000
10285,921,316,AI,,2024-03-26T16:29:22,2024-03-26T16:29:22
10286,921,316,HUMAN,,2024-03-26T16:30:03.400000,2024-03-26T16:30:03.400000
10287,921,316,AI,,2024-03-26T16:30:44.800000,2024-03-26T16:30:44.800000
10288,921,316,HUMAN,,2024-03-26T16:31:26.200000,2024-03-26T16:31:26.200000
10289,921,316,AI,,2024-03-26T16:32:07.600000,2024-03-26T16:32:07.600000
10290,921,316,HUMAN,,2024-03-26T16:32:49,2024-03-26T16:32:49
10291,921,316,AI,,2024-03-26T16:33:30.400000,2024-03-26T16:33:30.400000
10292,921,316,HUMAN,,2024-03-26T16:34:11.800000,2024-03-26T16:34:11.800000
10293,921,316,AI,,2024-03-26T16:34:53.200000,2024-03-26T16:34:53.200000
10294,921,316,HUMAN,4.9,2024-03-26T16:35:34.600000,2024-03-26T16:35:34.600000
10295,922,626,HUMAN,,2025-02-23T05:59:31,2025-02-23T05:59:31
10296,922,626,AI,,2025-02-23T06:04:04.666667,2025-02-23T06:04:04.666667
10297,922,626,HUMAN,3.9,2025-02-23T06:08:38.333333,2025-02-23T06:08:38.333333
10298,923,974,HUMAN,,2024-09-15T20:56:24,2024-09-15T20:56:24
10299,923,974,AI,,2024-09-15T20:58:01.833333,2024-09-15T20:58:01.833333
10300,923,974,HUMAN,,2024-09-15T20:59:39.666667,2024-09-15T20:59:39.666667
10301,923,974,AI,,2024-09-15T21:01:17.500000,2024-09-15T21:01:17.500000
10302,923,974,HUMAN,,2024-09-15T21:02:55.333333,2024-09-15T21:02:55.333333
10303,923,974,AI,,2024-09-15T21:04:33.166667,2024-09-15T21:04:33.166667
10304,924,786,HUMAN,,2024-02-08T05:26:16,2024-02-08T05:26:16
10305,924,786,AI,,2024-02-08T05:28:33,2024-02-08T05:28:33
10306,924,786,HUMAN,,2024-02-08T05:30:50,2024-02-08T05:30:50
10307,924,786,AI,,2024-02-08T05:33:07,2024-02-08T05:33:07
10308,924,786,HUMAN,,2024-02-08T05:35:24,2024-02-08T05:35:24
10309,924,786,AI,,2024-02-08T05:37:41,2024-02-08T05:37:41
10310,924,786,HUMAN,5,2024-02-08T05:39:58,2024-02-08T05:39:58
10311,925,216,HUMAN,,2024-06-27T03:06:15,2024-06-27T03:06:15
10312,925,216,AI,,2024-06-27T03:07:26.785714,2024-06-27T03:07:26.785714
10313,925,216,HUMAN,,2024-06-27T03:08:38.571429,2024-06-27T03:08:38.571429
10314,925,216,AI,,2024-06-27T03:09:50.357143,2024-06-27T03:09:50.357143
10315,925,216,HUMAN,,2024-06-27T03:11:02.142857,2024-06-27T03:11:02.142857
10316,925,216,AI,,2024-06-27T03:12:13.928571,2024-06-27T03:12:13.928571
10317,925,216,HUMAN,,2024-06-27T03:13:25.714286,2024-06-27T03:13:25.714286
10318,925,216,AI,,2024-06-27T03:14:37.500000,2024-06-27T03:14:37.500000
10319,925,216,HUMAN,,2024-06-27T03:15:49.285714,2024-06-27T03:15:49.285714
10320,925,216,AI,,2024-06-27T03:17:01.071429,2024-06-27T03:17:01.071429
10321,925,216,HUMAN,,2024-06-27T03:18:12.857143,2024-06-27T03:18:12.857143
10322,925,216,AI,,2024-06-27T03:19:24.642857,2024-06-27T03:19:24.642857
10323,925,216,HUMAN,,2024-06-27T03:20:36.428571,2024-06-27T03:20:36.428571
10324,925,216,AI,,2024-06-27T03:21:48.214286,2024-06-27T03:21:48.214286
10325,926,821,HUMAN,,2024-11-17T02:14:47,2024-11-17T02:14:47
10326,926,821,AI,,2024-11-17T02:15:40.833333,2024-11-17T02:15:40.833333
10327,926,821,HUMAN,,2024-11-17T02:16:34.666667,2024-11-17T02:16:34.666667
10328,926,821,AI,,2024-11-17T02:17:28.500000,2024-11-17T02:17:28.500000
10329,926,821,HUMAN,,2024-11-17T02:18:22.333333,2024-11-17T02:18:22.333333
10330,926,821,AI,,2024-11-17T02:19:16.166667,2024-11-17T02:19:16.166667
10331,926,821,HUMAN,,2024-11-17T02:20:10,2024-11-17T02:20:10
10332,926,821,AI,,2024-11-17T02:21:03.833333,2024-11-17T02:21:03.833333
10333,926,821,HUMAN,,2024-11-17T02:21:57.666667,2024-11-17T02:21:57.666667
10334,926,821,AI,,2024-11-17T02:22:51.500000,2024-11-17T02:22:51.500000
10335,926,821,HUMAN,,2024-11-17T02:23:45.333333,2024-11-17T02:23:45.333333
10336,926,821,AI,,2024-11-17T02:24:39.166667,2024-11-17T02:24:39.166667
10337,926,821,HUMAN,,2024-11-17T02:25:33,2024-11-17T02:25:33
10338,926,821,AI,,2024-11-17T02:26:26.833333,2024-11-17T02:26:26.833333
10339,926,821,HUMAN,,2024-11-17T02:27:20.666667,2024-11-17T02:27:20.666667
10340,926,821,AI,,2024-11-17T02:28:14.500000,2024-11-17T02:28:14.500000
10341,926,821,HUMAN,,2024-11-17T02:29:08.333333,2024-11-17T02:29:08.333333
10342,926,821,AI,,2024-11-17T02:30:02.166667,2024-11-17T02:30:02.166667
10343,927,567,HUMAN,,2025-02-12T23:42:13,2025-02-12T23:42:13
10344,927,567,AI,,2025-02-12T23:43:32.909091,2025-02-12T23:43:32.909091
10345,927,567,HUMAN,,2025-02-12T23:44:52.818182,2025-02-12T23:44:52.818182
10346,927,567,AI,,2025-02-12T23:46:12.727273,2025-02-12T23:46:12.727273
10347,927,567,HUMAN,,2025-02-12T23:47:32.636364,2025-02-12T23:47:32.636364
10348,927,567,AI,,2025-02-12T23:48:52.545455,2025-02-12T23:48:52.545455
10349,927,567,HUMAN,,2025-02-12T23:50:12.454545,2025-02-12T23:50:12.454545
10350,927,567,AI,,2025-02-12T23:51:32.363636,2025-02-12T23:51:32.363636
10351,927,567,HUMAN,,2025-02-12T23:52:52.272727,2025-02-12T23:52:52.272727
10352,927,567,AI,,2025-02-12T23:54:12.181818,2025-02-12T23:54:12.181818
10353,927,567,HUMAN,3.4,2025-02-12T23:55:32.090909,2025-02-12T23:55:32.090909
10354,928,514,HUMAN,,2024-05-01T21:40:34,2024-05-01T21:40:34
10355,928,514,AI,,2024-05-01T21:42:35.125000,2024-05-01T21:42:35.125000
10356,928,514,HUMAN,,2024-05-01T21:44:36.250000,2024-05-01T21:44:36.250000
10357,928,514,AI,,2024-05-01T21:46:37.375000,2024-05-01T21:46:37.375000
10358,928,514,HUMAN,,2024-05-01T21:48:38.500000,2024-05-01T21:48:38.500000
10359,928,514,AI,,2024-05-01T21:50:39.625000,2024-05-01T21:50:39.625000
10360,928,514,HUMAN,,2024-05-01T21:52:40.750000,2024-05-01T21:52:40.750000
10361,928,514,AI,,2024-05-01T21:54:41.875000,2024-05-01T21:54:41.875000
10362,929,309,HUMAN,,2024-10-20T11:45:36,2024-10-20T11:45:36
10363,929,309,AI,,2024-10-20T11:47:12.071429,2024-10-20T11:47:12.071429
10364,929,309,HUMAN,,2024-10-20T11:48:48.142857,2024-10-20T11:48:48.142857
10365,929,309,AI,,2024-10-20T11:50:24.214286,2024-10-20T11:50:24.214286
10366,929,309,HUMAN,,2024-10-20T11:52:00.285714,2024-10-20T11:52:00.285714
10367,929,309,AI,,2024-10-20T11:53:36.357143,2024-10-20T11:53:36.357143
10368,929,309,HUMAN,,2024-10-20T11:55:12.428571,2024-10-20T11:55:12.428571
10369,929,309,AI,,2024-10-20T11:56:48.500000,2024-10-20T11:56:48.500000
10370,929,309,HUMAN,,2024-10-20T11:58:24.571429,2024-10-20T11:58:24.571429
10371,929,309,AI,,2024-10-20T12:00:00.642857,2024-10-20T12:00:00.642857
10372,929,309,HUMAN,,2024-10-20T12:01:36.714286,2024-10-20T12:01:36.714286
10373,929,309,AI,,2024-10-20T12:03:12.785714,2024-10-20T12:03:12.785714
10374,929,309,HUMAN,,2024-10-20T12:04:48.857143,2024-10-20T12:04:48.857143
10375,929,309,AI,,2024-10-20T12:06:24.928571,2024-10-20T12:06:24.928571
10376,930,135,HUMAN,,2024-02-29T10:34:05,2024-02-29T10:34:05
10377,930,135,AI,,2024-02-29T10:35:20.833333,2024-02-29T10:35:20.833333
10378,930,135,HUMAN,,2024-02-29T10:36:36.666667,2024-02-29T10:36:36.666667
10379,930,135,AI,,2024-02-29T10:37:52.500000,2024-02-29T10:37:52.500000
10380,930,135,HUMAN,,2024-02-29T10:39:08.333333,2024-02-29T10:39:08.333333
10381,930,135,AI,,2024-02-29T10:40:24.166667,2024-02-29T10:40:24.166667
10382,930,135,HUMAN,,2024-02-29T10:41:40,2024-02-29T10:41:40
10383,930,135,AI,,2024-02-29T10:42:55.833333,2024-02-29T10:42:55.833333
10384,930,135,HUMAN,,2024-02-29T10:44:11.666667,2024-02-29T10:44:11.666667
10385,930,135,AI,,2024-02-29T10:45:27.500000,2024-02-29T10:45:27.500000
10386,930,135,HUMAN,,2024-02-29T10:46:43.333333,2024-02-29T10:46:43.333333
10387,930,135,AI,,2024-02-29T10:47:59.166667,2024-02-29T10:47:59.166667
10388,931,517,HUMAN,,2025-02-24T17:58:54,2025-02-24T17:58:54
10389,931,517,AI,,2025-02-24T18:01:03.555556,2025-02-24T18:01:03.555556
10390,931,517,HUMAN,,2025-02-24T18:03:13.111111,2025-02-24T18:03:13.111111
10391,931,517,AI,,2025-02-24T18:05:22.666667,2025-02-24T18:05:22.666667
10392,931,517,HUMAN,,2025-02-24T18:07:32.222222,2025-02-24T18:07:32.222222
10393,931,517,AI,,2025-02-24T18:09:41.777778,2025-02-24T18:09:41.777778
10394,931,517,HUMAN,,2025-02-24T18:11:51.333333,2025-02-24T18:11:51.333333
10395,931,517,AI,,2025-02-24T18:14:00.888889,2025-02-24T18:14:00.888889
10396,931,517,HUMAN,3.4,2025-02-24T18:16:10.444444,2025-02-24T18:16:10.444444
10397,932,942,HUMAN,,2025-04-01T20:45:51,2025-04-01T20:45:51
10398,932,942,AI,,2025-04-01T20:49:47.200000,2025-04-01T20:49:47.200000
10399,932,942,HUMAN,,2025-04-01T20:53:43.400000,2025-04-01T20:53:43.400000
10400,932,942,AI,,2025-04-01T20:57:39.600000,2025-04-01T20:57:39.600000
10401,932,942,HUMAN,2.9,2025-04-01T21:01:35.800000,2025-04-01T21:01:35.800000
10402,933,199,HUMAN,,2024-08-22T16:33:30,2024-08-22T16:33:30
10403,933,199,AI,,2024-08-22T16:33:58.333333,2024-08-22T16:33:58.333333
10404,933,199,HUMAN,,2024-08-22T16:34:26.666667,2024-08-22T16:34:26.666667
10405,933,199,AI,,2024-08-22T16:34:55,2024-08-22T16:34:55
10406,933,199,HUMAN,,2024-08-22T16:35:23.333333,2024-08-22T16:35:23.333333
10407,933,199,AI,,2024-08-22T16:35:51.666667,2024-08-22T16:35:51.666667
10408,933,199,HUMAN,,2024-08-22T16:36:20,2024-08-22T16:36:20
10409,933,199,AI,,2024-08-22T16:36:48.333333,2024-08-22T16:36:48.333333
10410,933,199,HUMAN,,2024-08-22T16:37:16.666667,2024-08-22T16:37:16.666667
10411,933,199,AI,,2024-08-22T16:37:45,2024-08-22T16:37:45
10412,933,199,HUMAN,,2024-08-22T16:38:13.333333,2024-08-22T16:38:13.333333
10413,933,199,AI,,2024-08-22T16:38:41.666667,2024-08-22T16:38:41.666667
10414,933,199,HUMAN,,2024-08-22T16:39:10,2024-08-22T16:39:10
10415,933,199,AI,,2024-08-22T16:39:38.333333,2024-08-22T16:39:38.333333
10416,933,199,HUMAN,4.3,2024-08-22T16:40:06.666667,2024-08-22T16:40:06.666667
10417,934,470,HUMAN,,2025-05-24T13:40:17,2025-05-24T13:40:17
10418,934,470,AI,,2025-05-24T13:44:34.800000,2025-05-24T13:44:34.800000
10419,934,470,HUMAN,,2025-05-24T13:48:52.600000,2025-05-24T13:48:52.600000
10420,934,470,AI,,2025-05-24T13:53:10.400000,2025-05-24T13:53:10.400000
10421,934,470,HUMAN,4.7,2025-05-24T13:57:28.200000,2025-05-24T13:57:28.200000
10422,935,483,HUMAN,,2024-08-04T08:41:44,2024-08-04T08:41:44
10423,935,483,AI,,2024-08-04T08:43:14.454545,2024-08-04T08:43:14.454545
10424,935,483,HUMAN,,2024-08-04T08:44:44.909091,2024-08-04T08:44:44.909091
10425,935,483,AI,,2024-08-04T08:46:15.363636,2024-08-04T08:46:15.363636
10426,935,483,HUMAN,,2024-08-04T08:47:45.818182,2024-08-04T08:47:45.818182
10427,935,483,AI,,2024-08-04T08:49:16.272727,2024-08-04T08:49:16.272727
10428,935,483,HUMAN,,2024-08-04T08:50:46.727273,2024-08-04T08:50:46.727273
10429,935,483,AI,,2024-08-04T08:52:17.181818,2024-08-04T08:52:17.181818
10430,935,483,HUMAN,,2024-08-04T08:53:47.636364,2024-08-04T08:53:47.636364
10431,935,483,AI,,2024-08-04T08:55:18.090909,2024-08-04T08:55:18.090909
10432,935,483,HUMAN,3.0,2024-08-04T08:56:48.545455,2024-08-04T08:56:48.545455
10433,936,292,HUMAN,,2024-10-24T00:36:29,2024-10-24T00:36:29
10434,936,292,AI,,2024-10-24T00:38:03.636364,2024-10-24T00:38:03.636364
10435,936,292,HUMAN,,2024-10-24T00:39:38.272727,2024-10-24T00:39:38.272727
10436,936,292,AI,,2024-10-24T00:41:12.909091,2024-10-24T00:41:12.909091
10437,936,292,HUMAN,,2024-10-24T00:42:47.545455,2024-10-24T00:42:47.545455
10438,936,292,AI,,2024-10-24T00:44:22.181818,2024-10-24T00:44:22.181818
10439,936,292,HUMAN,,2024-10-24T00:45:56.818182,2024-10-24T00:45:56.818182
10440,936,292,AI,,2024-10-24T00:47:31.454545,2024-10-24T00:47:31.454545
10441,936,292,HUMAN,,2024-10-24T00:49:06.090909,2024-10-24T00:49:06.090909
10442,936,292,AI,,2024-10-24T00:50:40.727273,2024-10-24T00:50:40.727273
10443,936,292,HUMAN,3.4,2024-10-24T00:52:15.363636,2024-10-24T00:52:15.363636
10444,937,509,HUMAN,,2024-12-17T06:55:49,2024-12-17T06:55:49
10445,937,509,AI,,2024-12-17T06:57:52.571429,2024-12-17T06:57:52.571429
10446,937,509,HUMAN,,2024-12-17T06:59:56.142857,2024-12-17T06:59:56.142857
10447,937,509,AI,,2024-12-17T07:01:59.714286,2024-12-17T07:01:59.714286
10448,937,509,HUMAN,,2024-12-17T07:04:03.285714,2024-12-17T07:04:03.285714
10449,937,509,AI,,2024-12-17T07:06:06.857143,2024-12-17T07:06:06.857143
10450,937,509,HUMAN,4.9,2024-12-17T07:08:10.428571,2024-12-17T07:08:10.428571
10451,938,592,HUMAN,,2024-12-13T06:16:25,2024-12-13T06:16:25
10452,938,592,AI,,2024-12-13T06:17:19.153846,2024-12-13T06:17:19.153846
10453,938,592,HUMAN,,2024-12-13T06:18:13.307692,2024-12-13T06:18:13.307692
10454,938,592,AI,,2024-12-13T06:19:07.461538,2024-12-13T06:19:07.461538
10455,938,592,HUMAN,,2024-12-13T06:20:01.615385,2024-12-13T06:20:01.615385
10456,938,592,AI,,2024-12-13T06:20:55.769231,2024-12-13T06:20:55.769231
